0.000729167,
0.000717231,0.000733409
0.000734592,
0.000753038,
0.000732422,
0.000734592,
0.000745443,
0.000741102,
0.000726997,
0.000729167,
0.000730252,
0.000733507,
0.000734592,
0.000729167,
0.000731337,
0.000745443,
0.000732422,
0.000709635,
0.000742188,
0.000744358,
0.000734592,
0.000738932,
0.000726997,
0.000735677,
0.000728082,
0.000738932,
0.000717231,
0.0006977,
0.000733507,
0.000735677,
0.000738932,
0.000757378,
0.000730252,
0.000731337,
0.000738932,
0.000743273,
0.000723741,
0.000745443,
0.000748698,
0.000741102,
0.000726997,
0.000755208,
0.000751953,
0.000748698,
0.000734592,
0.000732422,
0.000743273,
0.000725911,
0.000735677,
0.000756293,
0.000700955,
0.000720486,
0.000744358,
0.000730252,
0.000709635,
0.000738932,
0.000729167,
0.000716146,
0.000733507,
0.000744358,
0.000745443,
0.000753038,
0.000725911,
0.000728082,
0.00070855,
0.000746528,
0.000741102,
0.000736762,
0.00071072,
0.000712891,
0.000742188,
0.000731337,
0.000740017,
0.000743273,
0.000724826,
0.000745443,
0.000750868,
0.00070638,
0.000744358,
0.000738932,
0.000724826,
0.000733507,
0.000726997,
0.000721571,
0.000746528,
0.000732422,
0.000726997,
0.000737847,
0.000719401,
0.000723741,
0.000726997,
0.000748698,
0.000744358,
0.000721571,
0.000735677,
0.000724826,
0.000709635,
0.000738932,
0.000729167,
0.000748698,
